Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00     6000     0.00     0.00  std::pair<std::pair<int, int>, std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > >&& std::forward<std::pair<std::pair<int, int>, std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > > >(std::remove_reference<std::pair<std::pair<int, int>, std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > > >::type&)
  0.00      0.00     0.00     5997     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > > >::~new_allocator()
  0.00      0.00     0.00     5997     0.00     0.00  std::allocator<std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > > >::~allocator()
  0.00      0.00     0.00     5910     0.00     0.00  std::_Rb_tree_const_iterator<std::pair<int, int> >::operator==(std::_Rb_tree_const_iterator<std::pair<int, int> > const&) const
  0.00      0.00     0.00     4996     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > > >::new_allocator(__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > > > const&)
  0.00      0.00     0.00     4996     0.00     0.00  std::allocator<std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > > >::allocator(std::allocator<std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > > > const&)
  0.00      0.00     0.00     4968     0.00     0.00  std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_M_erase(std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > >*)
  0.00      0.00     0.00     4281     0.00     0.00  std::_Rb_tree_header::_Rb_tree_header()
  0.00      0.00     0.00     4076     0.00     0.00  std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::end()
  0.00      0.00     0.00     4000     0.00     0.00  std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > >, std::_Select1st<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > > >::_M_get_Node_allocator()
  0.00      0.00     0.00     4000     0.00     0.00  std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > >, std::_Select1st<std::pair<std::pair<int, int> const, std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > > >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > > > >::_M_get_Node_allocator()
  0.00      0.00     0.00     3999     0.00     0.00  std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::~set()
  0.00      0.00     0.00     3999     0.00     0.00  std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_Rb_tree_impl<std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, true>::~_Rb_tree_impl()
  0.00      0.00     0.00     3999     0.00     0.00  std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::~_Rb_tree()
  0.00      0.00     0.00     3612     0.00     0.00  std::_Rb_tree_iterator<std::pair<std::pair<int, int>, std::pair<int, int> > >::operator==(std::_Rb_tree_iterator<std::pair<std::pair<int, int>, std::pair<int, int> > > const&) const
  0.00      0.00     0.00     3339     0.00     0.00  std::_Rb_tree_iterator<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >::_Rb_tree_iterator(std::_Rb_tree_node_base*)
  0.00      0.00     0.00     2993     0.00     0.00  std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::begin() const
  0.00      0.00     0.00     2993     0.00     0.00  std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::begin() const
  0.00      0.00     0.00     2828     0.00     0.00  __gnu_cxx::__aligned_membuf<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >::_M_ptr()
  0.00      0.00     0.00     2828     0.00     0.00  __gnu_cxx::__aligned_membuf<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >::_M_addr()
  0.00      0.00     0.00     2828     0.00     0.00  std::_Rb_tree_node<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >::_M_valptr()
  0.00      0.00     0.00     2696     0.00     0.00  std::pair<int, int>&& std::forward<std::pair<int, int> >(std::remove_reference<std::pair<int, int> >::type&)
  0.00      0.00     0.00     2444     0.00     0.00  std::pair<int, int>& std::forward<std::pair<int, int>&>(std::remove_reference<std::pair<int, int>&>::type&)
  0.00      0.00     0.00     2414     0.00     0.00  std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > >, std::_Select1st<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > > >::_M_end()
  0.00      0.00     0.00     2279     0.00     0.00  std::pair<std::pair<int, int>, std::pair<int, int> >& std::forward<std::pair<std::pair<int, int>, std::pair<int, int> >&>(std::remove_reference<std::pair<std::pair<int, int>, std::pair<int, int> >&>::type&)
  0.00      0.00     0.00     2059     0.00     0.00  std::pair<std::pair<int, int>, std::pair<int, int> >::pair<std::pair<int, int>, std::pair<int, int>, true>()
  0.00      0.00     0.00     1998     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > > > >::_S_select_on_copy(std::allocator<std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > > > const&)
  0.00      0.00     0.00     1998     0.00     0.00  std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_M_root() const
  0.00      0.00     0.00     1998     0.00     0.00  std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > > > >::select_on_container_copy_construction(std::allocator<std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > > > const&)
  0.00      0.00     0.00     1998     0.00     0.00  std::_Rb_tree_key_compare<std::less<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_Rb_tree_key_compare(std::less<std::pair<std::pair<int, int>, std::pair<int, int> > > const&)
  0.00      0.00     0.00     1998     0.00     0.00  std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::set(std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > const&)
  0.00      0.00     0.00     1998     0.00     0.00  std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_Rb_tree_impl<std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, true>::_Rb_tree_impl(std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_Rb_tree_impl<std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, true> const&)
  0.00      0.00     0.00     1998     0.00     0.00  std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_Rb_tree(std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > const&)
  0.00      0.00     0.00     1996     0.00     0.00  std::_Rb_tree_const_iterator<std::pair<std::pair<int, int>, std::pair<int, int> > >::_Rb_tree_const_iterator()
  0.00      0.00     0.00     1992     0.00     0.00  std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > >, std::_Select1st<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > > >::_S_key(std::_Rb_tree_node_base const*)
  0.00      0.00     0.00     1992     0.00     0.00  std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > >, std::_Select1st<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > > >::_S_value(std::_Rb_tree_node_base const*)
  0.00      0.00     0.00     1992     0.00     0.00  std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > >, std::_Select1st<std::pair<std::pair<int, int> const, std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > > >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > > > >::_S_key(std::_Rb_tree_node_base const*)
  0.00      0.00     0.00     1992     0.00     0.00  std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > >, std::_Select1st<std::pair<std::pair<int, int> const, std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > > >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > > > >::_S_value(std::_Rb_tree_node_base const*)
  0.00      0.00     0.00     1420     0.00     0.00  std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_erase(std::_Rb_tree_node<std::pair<int, int> >*)
  0.00      0.00     0.00     1415     0.00     0.00  std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > >, std::_Select1st<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > > >::_M_begin()
  0.00      0.00     0.00     1396     0.00     0.00  std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::begin() const
  0.00      0.00     0.00     1396     0.00     0.00  std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::begin() const
  0.00      0.00     0.00     1392     0.00     0.00  int&& std::forward<int>(std::remove_reference<int>::type&)
  0.00      0.00     0.00     1285     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int, int> > >::~new_allocator()
  0.00      0.00     0.00     1285     0.00     0.00  std::allocator<std::_Rb_tree_node<std::pair<int, int> > >::~allocator()
  0.00      0.00     0.00     1282     0.00     0.00  std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::~set()
  0.00      0.00     0.00     1282     0.00     0.00  std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true>::~_Rb_tree_impl()
  0.00      0.00     0.00     1282     0.00     0.00  std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::~_Rb_tree()
  0.00      0.00     0.00     1278     0.00     0.00  std::_Rb_tree_key_compare<std::less<std::pair<int, int> > >::_Rb_tree_key_compare()
  0.00      0.00     0.00     1276     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int, int> > >::new_allocator()
  0.00      0.00     0.00     1276     0.00     0.00  std::allocator<std::_Rb_tree_node<std::pair<int, int> > >::allocator()
  0.00      0.00     0.00     1276     0.00     0.00  std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::set()
  0.00      0.00     0.00     1276     0.00     0.00  std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true>::_Rb_tree_impl()
  0.00      0.00     0.00     1276     0.00     0.00  std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree()
  0.00      0.00     0.00     1258     0.00     0.00  std::_Rb_tree_const_iterator<std::pair<int, int> >::_Rb_tree_const_iterator()
  0.00      0.00     0.00     1138     0.00     0.00  std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > >::pair<std::pair<std::pair<int, int>, std::pair<int, int> >&, std::pair<std::pair<int, int>, std::pair<int, int> >&, true>(std::pair<std::pair<int, int>, std::pair<int, int> >&, std::pair<std::pair<int, int>, std::pair<int, int> >&)
  0.00      0.00     0.00     1104     0.00     0.00  std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::begin()
  0.00      0.00     0.00     1003     0.00     0.00  std::_Rb_tree_header::_Rb_tree_header(std::_Rb_tree_header&&)
  0.00      0.00     0.00     1002     0.00     0.00  std::_Rb_tree_key_compare<std::less<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_Rb_tree_key_compare()
  0.00      0.00     0.00     1001     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > > >::new_allocator()
  0.00      0.00     0.00     1001     0.00     0.00  std::allocator<std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > > >::allocator()
  0.00      0.00     0.00     1001     0.00     0.00  std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::set()
  0.00      0.00     0.00     1001     0.00     0.00  std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_Rb_tree_impl<std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, true>::_Rb_tree_impl()
  0.00      0.00     0.00     1001     0.00     0.00  std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_Rb_tree()
  0.00      0.00     0.00     1000     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > > >::deallocate(std::_Rb_tree_node<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >*, unsigned long)
  0.00      0.00     0.00     1000     0.00     0.00  void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > > >::destroy<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >(std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > >*)
  0.00      0.00     0.00     1000     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > > >::allocate(unsigned long, void const*)
  0.00      0.00     0.00     1000     0.00     0.00  void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > > >::construct<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > >, std::pair<std::pair<int, int>, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >(std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > >*, std::pair<std::pair<int, int>, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > >&&)
  0.00      0.00     0.00     1000     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<int, int> const, std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > > > >::deallocate(std::_Rb_tree_node<std::pair<std::pair<int, int> const, std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > > >*, unsigned long)
  0.00      0.00     0.00     1000     0.00     0.00  void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<int, int> const, std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > > > >::destroy<std::pair<std::pair<int, int> const, std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > > >(std::pair<std::pair<int, int> const, std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > >*)
  0.00      0.00     0.00     1000     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<int, int> const, std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > > > >::allocate(unsigned long, void const*)
  0.00      0.00     0.00     1000     0.00     0.00  void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<int, int> const, std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > > > >::construct<std::pair<std::pair<int, int> const, std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > >, std::pair<std::pair<int, int>, std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > > >(std::pair<std::pair<int, int> const, std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > >*, std::pair<std::pair<int, int>, std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > >&&)
  0.00      0.00     0.00     1000     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > > >::max_size() const
  0.00      0.00     0.00     1000     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<int, int> const, std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > > > >::max_size() const
  0.00      0.00     0.00     1000     0.00     0.00  std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > > > >::deallocate(std::allocator<std::_Rb_tree_node<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > > >&, std::_Rb_tree_node<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >*, unsigned long)
